text,hashtags,created_at,reference_type,lang,users.username,users.following,users.tweets,users.location,users.verified,metrics.retweets,metrics.replies,metrics.quotes,metrics.impressions,entities.mentions,entities.url title,places.name,places.place_type,places.country,places.country_code
juristdiction hadir the paper on putus hubung kerja alas efisiensi otomasi via,"['jd', 'vol5no1th2022', 'ejournal_unair', 'lipjphki']",2022-12-12 04:33:30,,in,JurnalUnair,12.0,325.0,,False,0,0,0,0,[],['Pemutusan Hubungan Kerja Karena Alasan Efisiensi Dengan Adanya Otomasi'],,,,
juristdiction hadir the paper on putus hubung kerja alas penuh target usaha via,"['jd', 'vol5no1th2022', 'ejournal_unair', 'lipjphki']",2022-12-12 04:34:41,,in,JurnalUnair,12.0,325.0,,False,0,0,0,0,[],['Pemutusan Hubungan Kerja Dengan Alasan Tidak Memenuhi Target Perusahaan'],,,,
juristdiction hadir the paper on tentu putus hubung kerja dasar efisiensi undang undang ketenagakerjaan ciptakerja via,"['jd', 'vol5no1th2022', 'ejournal_unair', 'lipjphki']",2022-12-12 04:39:23,,in,JurnalUnair,12.0,325.0,,False,0,0,0,0,[],[],,,,
juristdiction hadir the paper on lindung buruh janji kerja putus hubung kerja kontrak akibat naik upah minimum via,"['jd', 'vol5no1th2022', 'ejournal_unair', 'lipjphki']",2022-12-12 04:44:50,,in,JurnalUnair,12.0,325.0,,False,0,0,0,0,[],['Perlindungan Buruh Perjanjian Kerja Waktu Tertentu Yang Di Pemutusan Hubungan Kerja Saat Masa Kontrak Belum Berakhir Akibat Naiknya Upah Minimum'],,,,
juristdiction hadir the paper on juristdiction hadir the paper on putus hubung kerja alas penuh target usaha via,"['jd', 'vol5no1th2022', 'ejournal_unair', 'lipjphki']",2022-12-12 04:45:41,,in,JurnalUnair,12.0,325.0,,False,0,0,0,0,[],['Penerapan E-Government melalui Sectoral Protocol System guna Mewujudkan Good Governance di Indonesia'],,,,
platform sedia lowong kerja glints umum persen kerja total karyawan badai lanjut,"['phkmassal', 'badaiphk']",2022-12-12 05:05:00,,in,kompascom,30.0,2312481.0,Jakarta,False,1,1,0,0,[],[],,,,
juristdiction hadir the paper on lindung hukum buruh alami putus hubung kerja alas serikat via,"['jd', 'ejournal_unair', 'lipjphki']",2022-12-12 07:10:39,,in,JurnalUnair,12.0,325.0,,False,0,0,0,0,[],['Perlindungan Hukum Terhadap Buruh yang Mengalami Pemutusan Hubungan Kerja dengan Alasan Berserikat'],,,,
tanggulang badai just in case kena,"['trenasia', 'phk', 'resesi', 'badaiphk']",2022-12-12 07:11:39,,in,trenasia_com,20.0,30453.0,Jakarta,False,0,1,0,0,[],"['Meski Belum Terjadi, 3 Cara Ini Bisa Anda Lakukan Agar Siap Menghadapi Badai PHK']",,,,
kondisi uang dewasa hadap survive,"['trenasia', 'phk', 'resesi', 'badaiphk', 'bagibagishopeepay']",2022-12-12 07:11:39,['replied_to'],in,trenasia_com,20.0,30453.0,Jakarta,False,0,0,0,0,[],"['Meski Belum Terjadi, 3 Cara Ini Bisa Anda Lakukan Agar Siap Menghadapi Badai PHK']",,,,
media iur hadir the paper on putus hubung kerja kerja buruh perempuan hari lepas usaha alas cuti haid via,"['ejournalunair', 'unair', 'sdgs']",2022-12-12 07:25:19,,in,journal_unair,0.0,6598.0,"Kota Surabaya, Jawa Timur",False,0,0,0,0,[],['Pemutusan Hubungan Kerja Terhadap Pekerja/Buruh Perempuan Harian Lepas oleh Perusahaan Karena Alasan Cuti Haid'],,,,
badai indonesia alami usaha notice baca artikel,"['phk', 'resesiekonomi']",2022-12-12 08:16:30,,in,SampaiJauhcom,78.0,2647.0,"Indonesia, DKI Jakarta",False,0,0,0,0,[],"['Badai PHK Indonesia 2022 Dialami 20 Perusahaan, Notice?']",,,,
millenial sistem kapitalisme neo liberalisme sekuler timbul rusa akibat resesi krisis global anggur sebab orang depresi bunuh,['islamkaffah'],2022-12-12 08:41:49,,in,SCM_Princess,19.0,700.0,,False,0,0,0,0,[],"['Daripada Jadi Pengangguran, Pilih 8vnuh D1r1? | MMC Millenials']",,,,
millenial marak sebab angka anggur tingkat ulah sistem kapitalisme neo liberalisme sekuler butuh hidup tingkat mahal alhasil orang depresi bunuh,['islamkaffah'],2022-12-12 08:47:11,,in,Nusaiba010683,12.0,652.0,,False,1,0,0,0,[],"['Daripada Jadi Pengangguran, Pilih 8vnuh D1r1? | MMC Millenials']",,,,
mula,['jasalaporankeuangan'],2022-12-12 09:58:26,,in,PT_JKK,407.0,1255.0,"Jakarta Selatan, DKI Jakarta",False,4,1,0,0,"['jkk_bekasi', 'jasalaporankeua']",['BERSIAP PHK YANG TERJADI BARU PERMULAAN AKAN LEBIH BANYAK LAGI DI TAHUN 2023 Mardigu'],,,,
resesi kait layoff sudut pandang cybersecurity pasti peluang tahan tengah terpa resesi insider outsider,['perisai'],2022-12-12 10:03:21,,in,peris_ai,0.0,109.0,,False,0,1,0,0,[],[],,,,
prentan alami celaka kerja putus hubung kerja pyang milik lindung jamin sosial,"['jamsostekprt', 'stopkekerasanpekerja']",2022-12-12 10:05:32,,in,jalaprt,795.0,4955.0,#PRT #RUUPRT #KILO189KLPRT  ,False,7,1,0,0,[],[],,,,
nike hiring freeze nke ua addyy lulu,"['layoff', 'layoffs', 'justdoit', 'nike', 'recession', 'redundancy', 'jobcuts', 'apparel', 'shoes', 'joblosses', 'economy', 'beaverton', 'oregon', 'oregonjobs']",2022-12-12 10:11:22,,in,TheLayoffBot,303.0,34146.0,,False,0,0,0,0,[],['Hiring Freeze - post regarding Nike Inc. layoffs'],,,,
pribumi singkir puluh satpam kahuripan laku demo tolak,"['bogor', 'satpam', 'tolak', 'phk']",2022-12-12 11:30:09,,in,ceklissatucom,50.0,7508.0,"Bogor, Indonesia",False,0,0,0,0,[],"['Pribumi Tersingkir, Puluhan Satpam Kahuripan Terus Lakukan Demo Tolak PHK\xa0']",,,,
konsekuensi karyawan diphk coba,['kliniksepekan'],2022-12-12 12:25:00,,in,klinikhukum,198.0,114488.0,"Jakarta Selatan, DKI Jakarta",False,1,0,0,0,[],['Konsekuensi Jika Karyawan Di-PHK dalam Masa Percobaan'],,,,
komisi xi dpr tuju cukai tembakau persen anggota khawatir gelombang industri rokok,"['kumparanbisnis', 'dailyupdate']",2022-12-12 12:39:05,,in,kumparan,3.0,953869.0,,True,0,0,0,0,[],['Komisi XI DPR Sentil Sri Mulyani: Kenaikan Cukai Rokok Bisa Berimbas ke PHK'],,,,
oyo is competing with maangm in terms of,['layoff'],2022-12-12 14:33:38,,in,SupraCd1,81.0,18.0,"Kolkata, West Bengal",False,0,0,0,0,[],[],,,,
niat resign suasana kantor dukung banyak layoff putus resign desember yah kerja platfrom jobseekers linkedin jobstreet twitter hehe,"['lokercot', 'lokerpam']",2022-12-12 15:47:34,['replied_to'],in,naurforger,235.0,1373.0,heaven,False,1,1,0,0,[],[],,,,
salah shm goto profitable layoffs pangkas gaji karyawan tech companies dunia laku dare goto,['goto'],2022-12-13 01:32:12,,in,Saham_fess,167.0,53658.0,Sukses Finansial,False,4,2,1,0,[],[],,,,
juristdiction hadir the paper on putus hubung kerja alas indisipliner aplikasi whatsapp messenger via,"['jd', 'ejournalunair', 'unair', 'sdgs']",2022-12-13 01:47:02,,in,journal_unair,0.0,6598.0,"Kota Surabaya, Jawa Timur",False,0,0,0,0,[],['Pemutusan Hubungan Kerja Dengan Alasan Indisipliner Melalui Aplikasi Whatsapp Messenger'],,,,
juristdiction hadir the paper on lindung hukum kerja ambil jamin tua serta kena putus hubung kerja via,"['jd', 'ejournalunair', 'unair', 'sdgs']",2022-12-13 03:10:55,,in,journal_unair,0.0,6598.0,"Kota Surabaya, Jawa Timur",False,0,0,0,0,[],['Perlindungan Hukum Pekerja untuk Mengambil Jaminan Hari Tua yang Kepesertaannya Sebelum 10 Tahun Karena Terkena Pemutusan Hubungan Kerja'],,,,
juristdiction hadir the paper on absah putus hubung kerja alas force majeure akibat pandemi covid via,"['jd', 'ejournalunair', 'unair', 'sdgs']",2022-12-13 03:16:41,,in,journal_unair,0.0,6598.0,"Kota Surabaya, Jawa Timur",False,0,0,0,0,[],['Keabsahan Pemutusan Hubungan Kerja Dengan Alasan Force Majeure Akibat Pandemi Covid-19'],,,,
freshgraduate cari kerja join webinar kolaborasi lulussidang judul badai fresh graduate,"['trending', 'rctiplusaaa2022', 'mahasiswibandung', 'indonesia', 'indoviral']",2022-12-13 05:18:35,,in,eunikajustine1,27.0,1359.0,,False,0,0,0,0,[],"['Mental Health | Teduh', 'Buy Ticket']",,,,
perintah salur blt warga dampak naik harga bbm,"['bltbbmtepatsasaran', 'subsiditepatsasaran', 'bijakpakaibbm', 'bltbbmbantumasyarakat']",2022-12-13 06:38:08,,in,NindaIsa,7.0,428.0,"Nusa Tenggara Timur, Indonesia",False,0,0,0,0,[],[],,,,
efisiensi google kawin waze maps cegah,['tempotekno'],2022-12-13 07:34:32,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],"['Efisiensi, Google Kawinkan Waze dan Maps, Cegah PHK?']",,,,
jelas manajemen langkah karyawan total pegawai indonesia,['kumparantech'],2022-12-13 09:08:09,,in,kumparan,3.0,953869.0,,True,3,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'JD.id PHK 200 Karyawan, 30% dari Total Pegawai di Indonesia']",,,,
persen karyawan indonesia,"['uzoneid', 'startup', 'elektronik']",2022-12-13 09:12:11,,in,uzoneindonesia,54.0,109398.0,Indonesia,False,0,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'JD.ID PHK 30 Persen Karyawan di Indonesia']",,,,
persen karyawan pegawai dampak,['trenasia'],2022-12-13 09:51:02,,in,trenasia_com,20.0,30453.0,Jakarta,False,0,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'JD.ID PHK Massal 30 Persen Karyawan, Sekitar 200 Pegawai Terdampak']",,,,
persen karyawannya klik taut,"['jakarta', 'jdid', 'phk', 'karyawan', 'phkkaryawan']",2022-12-13 10:27:52,,in,murianewscom,390.0,66670.0,"Kudus, CJ, Indonesia",False,0,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'JD.ID PHK 30 Persen Karyawannya | MURIANEWS']",,,,
shopee gilir karyawan,"['jdid', 'startup', 'ecommerce']",2022-12-13 10:46:38,,in,wahananewsdotco,1901.0,50190.0,Jakarta,False,3,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'Setelah Shopee, Kini Giliran JD.ID PHK 200 Karyawan - Wahana News']",,,,
usaha ecommerce putus hubung kerja persen karyawannya an orang selasa,"['newsupdate', 'teknosains', 'oneliner']",2022-12-13 11:02:06,,in,kumparan,3.0,953869.0,,True,1,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'JD.id PHK 200 Karyawan, 30% dari Total Pegawai di Indonesia']",,,,
situasi dunia buruk airlangga hartarto wantiwanti gelombang terpa indonesia,"['airlanggahartarto', 'airlanggapemersatu', 'airlanggauntukindonesia', 'partaigolkar', 'golkarpedia', 'golkarsolid', 'airlanggapresiden']",2022-12-13 11:59:00,,in,golkarpedia,143.0,14801.0,"DKI Jakarta, Indonesia",True,34,0,0,0,[],"['Situasi Dunia Memburuk, Airlangga Hartarto Wanti-Wanti Gelombang PHK Besar Bakal Terpa Indonesia']",,,,
badai rata divisi,['trenasia'],2022-12-13 12:37:02,,in,trenasia_com,20.0,30453.0,Jakarta,False,0,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'Badai PHK JD.ID, Merata untuk Semua Divisi']",,,,
baca brita jakarta pas pandemi border closed mati suri tourism kena imbas pulang parah usaha karyawan tuntut kreatif biar survive back normal rekruit tourism strong badai,"['layoff', 'bali']",2022-12-13 12:46:31,,in,ndorkim,104.0,1491.0,,False,0,0,0,0,[],[],,,,
beli platfom resmi beli tiket giring kesini uang beli fanbase refund uang hilal uang,['weallareone_refundmymoney'],2022-12-13 17:52:41,['replied_to'],in,twelvefordks,172.0,1321.0,,False,0,0,0,0,[],[],,,,
karyawan gin sangon,"['sindonews', 'bukanberitabiasa']",2022-12-13 19:08:26,,in,SINDOnews,181.0,1061387.0,"Jakarta Pusat, DKI Jakarta",False,0,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'JD.ID PHK 200 Karyawan, Segini Pesangonnya']",,,,
harga aljazair nekat siar menang maroko portugal dirut televisi pecat kali aljazair,"['pialadunia2022', 'aljazair']",2022-12-14 00:29:05,,in,bebasbaru,708.0,16009.0,"Tabalong, Kalimantan Selatan",False,0,0,0,0,[],"['Nekat Siarkan Kemenangan Maroko atas Portugal, Dirut TV Dipecat, PHK Ini Sudah ke 6 Kalinya Dilakukan Aljazair - Bebas Baru']",,,,
cari biang kerok ramai ramai ecommerce tumbang karyawan,['analisis'],2022-12-14 00:49:05,,in,CNNIndonesia,13.0,733967.0,,False,4,0,0,0,[],['Mencari Biang Kerok Ramai-ramai E-Commerce Tumbang dan PHK Karyawan'],,,,
gelombang putus hubung kerja industri manufaktur padat karya orientasi ekspor,"['ekonomi', 'adadikompas']",2022-12-14 01:35:55,,in,hariankompas,272.0,276265.0,"Palmerah, Jakarta",False,2,0,0,0,[],['Gelombang PHK di Sektor Padat Karya Diperkirakan Berlanjut'],,,,
resmi umum karyawan capai karyawan,"['phk', 'jdid']",2022-12-14 02:04:01,,in,faktualid_com,4.0,5053.0,Indonesia,False,0,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'JD.ID Resmi Umumkan PHK Karyawan, Capai 200 Karyawan']",,,,
industri rawan resesi ekonom baca artikel,"['industritaktahanresesiekonomi', 'manufaktur', 'phk', 'resesi2023', 'resesiekonomi']",2022-12-14 04:01:50,,in,SampaiJauhcom,78.0,2647.0,"Indonesia, DKI Jakarta",False,0,0,0,0,[],['5 Industri Rawan PHK Jika Terjadi Resesi Menurut Ekonom'],,,,
nasib usaha bas teknologi tanda berita usaha kenal,['headline'],2022-12-14 05:10:10,,in,kompasiana,90.0,834995.0,Indonesia,False,1,0,0,0,[],['Nasib Perusahaan Teknologi dan Salah Prediksi Masa Pandemi'],,,,
sundar pichai kabar gelombang google digitren pichai,"['google', 'phk']",2022-12-14 06:12:47,,in,digitrencoid,31.0,13788.0,"DKI Jakarta, Indonesia",False,0,0,0,0,[],[],,,,
karyawan manajemen alas,"['langit7id', 'cahayamenujukebaikan']",2022-12-14 07:43:20,,in,langit7id,217.0,12560.0,,False,0,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'JD.ID PHK 200 Karyawan, Manajemen Ungkap Alasannya']",,,,
daftar startup karyawan baru,"['phk', 'startup']",2022-12-14 07:59:36,,in,detikforum,106.0,65404.0,Indonesia,False,0,0,0,0,[],"['JD.ID: Online Shop Terpercaya Indonesia | Dijamin Original', 'Ini Daftar 21 Startup yang PHK Karyawan, Terbaru JD.ID - DetikForum']",,,,
bank sentral amerika serikat as federal reserve the fed naik suku bunga acu basis poin,"['kumparanbisnis', 'newsupdate']",2022-12-14 09:51:38,,in,kumparan,3.0,953869.0,,True,0,0,0,0,[],"['Suku Bunga The Fed Naik Agresif, Kemnaker Pastikan Bukan Pemicu Badai PHK']",,,,
staf khusus menteri ketenagakerjaan kemnaker reza hafiz proyeksi badai sepenuh reda,"['kumparanbisnis', 'newsupdate']",2022-12-14 10:21:09,,in,kumparan,3.0,953869.0,,True,0,1,0,0,[],"['Kemnaker Sebut Badai PHK Masih Berlanjut di 2023, Ini 2 Sektor Paling Terdampak']",,,,
startup era bakar duit selesai,"['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']",2022-12-14 12:00:03,,in,okezonenews,67.0,1963138.0,Jakarta,False,0,0,0,0,[],"['Startup PHK Massal, Era Bakar Duit Sudah Selesai : Okezone Economy']",,,,
teradata tdc,"['teradata', 'layoff', 'layoffs', 'tdc', 'sandiego', 'database', 'analytics', 'hadoop', 'bigdata', 'jobcuts', 'economy', 'recession', 'reorg', 'storage', 'databases']",2022-12-14 13:10:29,,in,TheLayoffBot,303.0,34146.0,,False,0,0,0,0,[],['#Unstoppable - post regarding Teradata Corp. layoffs'],,,,
bantu ngepush anak cabang usaha sedia jasa aman hak penuh janji kait massa kontrak,"['bumnuntukindonesia', 'toll_japek']",2022-12-14 15:29:01,,in,AditiaDanu_21,30.0,1.0,"Cikampek, Indonesia",False,0,0,0,0,"['erickthohir', 'ptjasamarga']",[],"Kembangan, Indonesia",city,Indonesia,ID
good evening addo dankwa,['phk'],2022-12-14 19:07:08,['replied_to'],in,PrinceHenry_PHK,8164.0,203045.0,Ghana,False,4,0,1,0,"['nakufoaddo', 'nakufoaddo']",[],,,,
new phkarukbnnft ojlarukbnnft fgzarukbnnft uobarukbnnft wtyarukbnnft epbarukbnnft wskarukbnnft fkcarukbnnft yifarukbnnft rukarukbnnft qcmarukbnnft odvarukbnnft pcvarukbnnft eafarukbnnft hjnarukbnnft iaxarukbnnft qdjarukbnnft,['nft'],2022-12-15 01:30:21,,in,nftdomain,10.0,32289.0,,False,1,0,0,0,[],[],,,,
new phkarukbnnft ojlarukbnnft fgzarukbnnft uobarukbnnft wtyarukbnnft epbarukbnnft wskarukbnnf,['nft'],2022-12-15 01:40:50,['retweeted'],in,domainhelpline,1.0,15976.0,London,False,1,0,0,0,['nftdomain'],[],,,,
karyawan google waswas hadap kabar ceo google sundar pichai buka suara,['terpopuler'],2022-12-15 04:10:03,['retweeted'],in,WellToto,786.0,246886.0,,False,1,0,0,0,['detikinet'],[],,,,
startup dunia capai puncak tinggi covid,['trenasia'],2022-12-15 04:37:34,,in,trenasia_com,20.0,30453.0,Jakarta,False,0,0,0,0,[],['Jumlah PHK Start Up di Dunia Mencapai Puncak Tertinggi Sejak COVID-19'],,,,
gelombang terjang ecommerce tanah air amat pandemi covid reda beban operasional,"['analisis', 'cnnindonesia']",2022-12-15 05:15:00,,in,CNNIndonesia,13.0,733967.0,,False,26,18,13,0,[],['Mencari Biang Kerok Ramai-ramai E-Commerce Tumbang dan PHK Karyawan'],,,,
kabar potensi resensi global tanya faktor sebab besar,"['jawabancom', 'phk', 'startup', 'pemutusanhubungankerja']",2022-12-15 07:45:22,,in,Jawaban,434.0,52785.0,Indonesia,False,0,0,0,0,[],['Inilah Alasan di Balik Maraknya PHK yang Dilakukan Berbagai Perusahaan Startup'],,,,
solusi ancam siap bisnis,"['langit7id', 'cahayamenujukebaikan']",2022-12-15 07:55:48,,in,langit7id,217.0,12560.0,,False,0,0,0,0,[],"['Solusi saat Terancam PHK, Siapkan Bisnis di Tahun 2023']",,,,
aaa exo ganteng banget projel baru minus but issokay kumpul senang huhaaa,"['chanyeol', 'xiumin', 'kyungsoo', 'layoffs', 'sehun', 'parkchanyeol', 'do', 'kimjongin', 'byunbaekhyun']",2022-12-15 09:26:43,,in,buttercupnana05,314.0,697.0,heaven ,False,0,0,0,0,[],[],,,,
bank dunia sebab landa indonesia,"['phk', 'ekonomiindonesia', 'phkmassal']",2022-12-15 11:01:09,,in,wahananewsdotco,1901.0,50190.0,Jakarta,False,2,0,0,0,[],['Bank Dunia Ungkap Penyebab PHK Massal yang Melanda Indonesia - Wahana News'],,,,
hatihati asuransi awas khusus ojk,"['jasindo', 'phk']",2022-12-15 16:17:04,,in,wahananewsdotco,1901.0,50190.0,Jakarta,False,2,0,0,0,[],"['Hati-Hati, 13 Asuransi Ini di Bawah Pengawasan Khusus OJK - Wahana News']",,,,
lulu hypermarket end digi tech offer in jeddah tabuk saudi arabia december,"['saudiarabia', 'ksadeals', 'deals', 'offers', 'offersinme', 'weekend', 'happyweekend', 'winter']",2022-12-15 16:37:18,,in,ksaoffersinme,4.0,8698.0,Kingdom of Saudi Arabia,False,0,0,0,58,[],['Lulu Hypermarket Jeddah & Tabuk Year End Digi Tech Offer'],,,,
manajemen bukabukaan jiwasraya putus mudah,['tempobisnis'],2022-12-15 23:50:32,,in,tempodotco,28.0,1163490.0,Indonesia,False,3,0,0,1817,[],['Manajemen Buka-bukaan soal PHK Jiwasraya: Keputusan Ini Tidak Mudah'],,,,
sektor manufaktur padat karya orientasi ekspor andal serap tenaga kerja tumbuh ekonomi devisa,"['opini', 'adadikompas']",2022-12-16 00:38:08,,in,KompasData,124.0,30337.0,"Palmerah, Jakarta",False,0,0,0,67,[],['Mewaspadai Gelombang PHK 2023'],,,,
mohon informasi kak daftar jkp akun muncul lencana kerja claim jkppelaporan mohon solusi claim jkp telepon cc kemnaker ratus kali hubung terimakasih,"['kemnaker', 'disnaker', 'bpjstk']",2022-12-16 07:46:18,,in,NurilQamariyah,0.0,899.0,"ÜT: -7.2856004,112.7324639",False,0,1,0,72,['jkp_id'],[],,,,
ford grp,"['ford', 'autoindustry', 'michigan', 'jobs', 'recession', 'whitecollarjobs', 'layoff', 'layoffs', 'thelayoff']",2022-12-16 08:45:23,,in,TheLayoffBot,303.0,34146.0,,False,0,0,0,4,[],['Grp - post regarding Ford layoffs'],,,,
cekizen karyawannya startup indonesia tutup faktor sebab tutup,"['cekaja', 'startuptutup']",2022-12-16 11:05:00,,in,CekAja,60.0,50453.0,Indonesia,False,0,0,0,19,[],[],,,,
makroekonomi kupas kait trading forex pastiin baca paham forex imf,"['foreximf', 'brokerforex', 'edukasiforex', 'phk']",2022-12-16 11:07:32,,in,FOREXimf,1795.0,37358.0,Menara AsiaAfrika Lt12 Bandung,False,0,0,0,41,[],['PHK Massal dan Makroekonomi: Mengupas Kaitannya dengan Trading Forex'],,,,
ribu usaha vietnam memphk puluh ribu buruh kondisi indonesia langkah perintah ri,"['analisis', 'cnnindonesia']",2022-12-16 12:30:00,,in,CNNIndonesia,13.0,733967.0,,False,15,7,3,7310,[],"['Badai PHK Meluas ke Vietnam, Saatnya Pemerintah RI Ambil Langkah Nyata']",,,,
jaring likuiditas crypto pilih kurang kompensasi staf upaya hindar usaha crypto baru bagi,"['phk', 'cryptonews', 'crypto']",2022-12-17 00:20:51,,in,bf_idtwt,145.0,891.0,,False,0,1,0,50,[],[],,,,
bu min habis jual tas kondisi jarang pakai beli juni harga jual sambung hidup jatim free ongkir,['lapakcot'],2022-12-17 01:35:01,,in,bonbetterwin,4994.0,25280.0,Jawa Timur,False,0,0,1,302,['hrdbacot'],[],,,,
fenomena industri padat karya orientasi ekspor lanjut lemah minta ekspor akibat ketidakpastian ekonomi global dialog cari solusi tekan,"['ekonomi', 'adadikompas']",2022-12-17 02:37:10,,in,hariankompas,272.0,276265.0,"Palmerah, Jakarta",False,0,0,0,488,[],['Utamakan Dialog untuk Mencari Solusi'],,,,
wishlist suami dapet kerja alas efisiensi pandemi,"['wishlisttokopedia2023', 'sahabatterbaiktoppers']",2022-12-17 06:29:59,['replied_to'],in,miyabajumerah,274.0,12279.0,"Depok, Jawa Barat",False,0,4,0,523,"['tokopedia', 'tokopediacare']",[],,,,
wishlist suami dapet kerja alas efisiensi pandemi wish me luck,"['wishlisttokopedia2023', 'sahabatterbaiktoppers']",2022-12-17 06:31:07,['replied_to'],in,miyabajumerah,274.0,12279.0,"Depok, Jawa Barat",False,0,0,0,37,"['tokopedia', 'tokopediacare']",[],,,,
moga rezeki wishlist suami dapet kerja alas efisiensi pandemi,"['wishlisttokopedia2023', 'sahabatterbaiktoppers']",2022-12-17 06:32:22,['replied_to'],in,miyabajumerah,274.0,12279.0,"Depok, Jawa Barat",False,0,0,0,34,"['tokopedia', 'tokopediacare']",[],,,,
